名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
黄***春,PLUS会员,送货及时，配送员也非常的热情，有时候不方便收件的时候，也安排时间另行配送。同时京东商城在售后管理上也非常好的，以解客户忧患，排除万难,2018-03-04 00:42:04,1,0,5
g***1,金牌会员,手机收到了，很喜欢，性价比很高，物超所值,2018-03-06 15:08:44,0,0,5
夜***妖,银牌会员,现在刚拿到，整体上感觉很不错，包装也很细心；具体性能什么的等用过一段时间再说???,2018-03-09 12:30:31,1,0,5
j***i,银牌会员,物流很快，款式很喜欢支持国货,2018-03-07 11:07:26,1,0,5
1***0,金牌会员,给老婆买的，挺满意的。试用了一天还好,2018-03-08 20:39:24,0,0,5
网***8,PLUS会员,给老人买的挺不错的,2018-03-06 23:08:07,0,0,5
8***p,钻石会员,满意在京东放心在京东一直在京东,2018-03-08 07:22:30,0,0,5
然***用,PLUS会员,屏幕很清晰 色彩艳丽 非常满意 手感特别好 不是卡的那种感觉 特别爽快的感觉 拍照特别清晰 没有重影的感觉 这款手机买的物有所值啊 超级满意 看视频或者电影什么都没问题 如果待机两天都用不完的 超级满意 总得来说没问题 价格还不贵 物有所值啊 值得推荐,2018-03-09 10:26:15,0,0,5
亦***7,银牌会员,目前看来手机很不错，很精致，就是像素不高，但是要求不高的这样的手机性价比已经很不错了。,2018-03-08 16:44:21,0,0,5
万***8,银牌会员,很喜欢这款手机，运行内存4G，机身内存64G，搭载麒麟658处理器，运行速度快，流畅，玩会儿王者也不卡挺流畅的，屏幕大小适中，便于携带，大品牌值得信赖，京东物流速度快，服务好，最重要的是价格实惠，营业厅是1399元，东哥给力便宜了300元，唯一不太好的是这款手机移动定制机，开启流量时，默认移动卡，不能选，但是把移动卡取出，其他卡一样可以用，但是用移动卡，上网速度要快一些。总体上非常满意，很喜欢。支持华为，支持京东。,2018-03-07 10:16:46,1,0,5
O***8,PLUS会员,东西超值，比专卖店卖的便宜。售后一样有保障，非常nice!手机买给我阿妈的，我阿妈很喜欢,2018-03-04 19:57:16,1,0,5
j***v,银牌会员,快递收到啦（??∀??）?。。 包装完好无损。 物流挺快的。   手机颜色很喜欢。  上网速度也可以。,2018-03-06 21:25:45,0,0,5
是***友,金牌会员,手机充电很快，又薄又好，又送了透明壳.，支持华为，,2018-03-08 21:47:13,0,0,5
梦***9,银牌会员,很不错，物流很快，手机还不错哦，后续会再来评价的,2018-03-08 13:06:41,0,0,5
j***8,银牌会员,使用两天后才来评价的，手机外观漂亮，很有质感，能秒杀到樱花粉很不错。目前手机使用正常，因为不玩游戏，所以4g 64gb容量应该足够，选这款也是考虑到同价位64gb中这款最划算了，虽然是旧款上市快一年了。手机相片是贴膜后的。,2018-03-06 22:38:22,0,0,5
j***x,银牌会员,手机不错，很好用，主要是外观让我满意，很漂亮的外观所以才下的单，性价比还是不错的在比同等价位的手机品牌来说，先前会觉得5.2的屏幕小了，其实不小，对于女生来说很合适，电池很耐用，京东很给力速度杠杠的，快递员服务态度非常好。,2018-03-08 12:46:08,0,0,5
j***6,铜牌会员,用了好久，挺不错！指纹特别快,2018-02-28 09:57:06,1,0,5
贱***丿,PLUS会员,手机很漂亮，价格也很实惠，华为手机，值得信赖，我有，你有么？没有那就赶快拥有,2018-03-05 12:02:50,0,0,5
远***啊,PLUS会员,屏幕分辨率很好，运行速度也蛮快的，很好的手机 价格也很合适,2018-03-09 17:58:32,0,0,5
j***1,铜牌会员,正常不是都可以拆封看看手机有没有问题嘛，快递居然说只让我开机后就不好退了，我也挺无语，你不开机怎么知道坏没坏，有没有问题呢，还七天无理由退货，我也真是无语了，啥意思，7天都得关机看屏么，真是无语了,2018-03-08 22:48:48,0,0,5
祖***u,钻石会员,机子收到了，很漂亮，手机不错，以后多多来你们店里买东西，以我的买货量可以的，手机上档次，符合我们年轻人的气质，我也要让我朋友多买几个！,2018-03-07 09:00:55,0,0,5
天***哄,银牌会员,买给妈妈的。妈妈说颜色特别漂亮 很适合她，用起很棒，支持国产手机！！,2018-03-09 09:59:37,0,0,5
j***s,PLUS会员,很轻薄，刚开始使用，相信华为品质！相信京东服务！,2018-03-07 08:45:26,0,0,5
L***融,PLUS会员,挺攒！手机手感不错，外表高大上！速度也挺快，还送了手机后保护壳！信赖京东！信赖华为！等使用后再追加评论！,2018-03-07 14:00:28,0,0,5
hcp1983,银牌会员,手机收到包装很好，打开手机很漂亮，粉色的，昨天使用了一天，感觉还不错，手机64g的系统占用十个g，反应还可以吧！一直信赖京东，在上面买了五个手机了，使用都不错，快递服务不错，当天就到了,2018-03-09 18:57:03,0,0,5
快***s,PLUS会员,发货速度快，产品颜色靓丽适合女性的亲爱。,2018-03-07 15:46:23,0,0,5
政***o,PLUS会员,手机整体运行流畅   外观也很漂亮   配货速度也很快   很喜欢  京东买东西放心,2018-03-08 06:42:17,0,0,5
w***0,PLUS会员,挺好的，用着很好，流畅,2018-03-05 12:53:47,0,0,5
h***5,PLUS会员,帮我妹买的 应该不错,2018-02-23 15:23:53,0,0,5
j***3,金牌会员,收到了手机颜色很好，给媳妇买的，满意，,2018-03-06 21:36:01,0,0,5
j***つ,钻石会员,手感很好，速度也很快，性价比很高,2018-03-09 17:37:21,0,0,5
l***4,银牌会员,用了几天了，电池续航，背面流光纹，流畅度，都很不错，真的1000多的价格用起来跟2000多的手机丝毫不差。我家大人说的，华为的手机，屁死都有几层,2018-03-06 23:04:57,0,0,5
jd_429623142,银牌会员,第一次用华为手机，感觉还不错。手机外观挺好看的，网络信号也挺好，4G的运行内存系统运行就占了差不多2G，不过运行速度也不是很慢。只试过在农村用流量打王者，不卡。,2018-02-22 07:52:01,0,0,4
骑***劫,银牌会员,快递很给力，手机实物和网上一样，包装很严密。赞一个。希望能用久一点,2018-03-07 12:26:16,1,0,5
j***w,PLUS会员,手机收到挺好的，手感也不错，很开心的一次网购！,2018-02-08 18:42:57,1,0,5
天***6,PLUS会员,手机运行流畅。外观好看漂亮。运行内存够大。不卡不囤,2018-02-26 15:13:12,0,0,5
4***m,金牌会员,手感不错，样子也没的说，轻薄时尚，在京东上买的第四个华为手机了！,2018-02-24 10:13:13,0,0,5
