名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***伤,银牌会员,买给老妈用的，用了一段时间了，感觉还不错，非常适合老妈她们用,2018-01-22 00:37:48,0,0,5
j***l,银牌会员,第一次购买，很好，是正品，快递也很给力，快递员服务态度好。,2018-01-30 12:52:01,0,0,5
j***t,铜牌会员,这部手机拍照非常清晰，而且手感也特别好，非常好的一个商品。,2018-01-27 16:45:00,0,0,5
-***_,银牌会员,手机不错。。给小孩用也可以了。京东快递很快。隔天就到了。,2018-02-08 13:50:13,0,0,5
风***寒,金牌会员,买给妈妈用的，就不该给他买，老是问我我这个那个软件怎么用,2018-01-31 16:34:33,0,0,5
j***9,钻石会员,很好是正品，满意的网购，还会再来，继续我的网购之爱,2018-03-07 14:38:14,0,0,5
L***k,铜牌会员,第一次在京东上买东西，买的是手机 很满意的，手机也很好,2018-02-05 09:33:23,0,0,5
霸***儿,银牌会员,给妈妈买的，主要拍照，很清晰很喜欢,2018-02-01 21:24:47,0,0,5
j***e,银牌会员,手机整体效果不错 性价比挺高的 拍照也挺好的。推荐购买,2018-01-29 11:44:26,0,0,5
j***3,银牌会员,手机外观好看，拿起来很顺手，反应快，很好用的一款??,2018-01-11 09:05:21,0,0,5
深***语,PLUS会员,收手机不错，很清晰，使用很流畅，给婆婆买的，她很喜欢。弄得我也想换一个vivo的手机了。,2018-03-03 19:26:11,0,0,5
理***1,金牌会员,速度啊！才下单，两天就到了。京东就是肥，哈哈哈哈,2018-02-25 18:16:10,0,0,5
天***3,银牌会员,目前用着还行，时间长了就看出怎么样来了，以后再追评,2018-02-09 09:38:39,0,0,5
j***9,铜牌会员,快递小哥辛苦了！下着雨?还在送快递！加油⊙▽⊙,2018-03-06 19:16:10,0,0,5
o***s,PLUS会员,手机不错，好用的手机可以用,2018-03-06 00:29:07,0,0,5
j***0,铜牌会员,给爸爸买的  反应挺快的  照相也不错  挺好的,2018-02-14 21:13:21,0,0,5
