名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
c***n,银牌会员,外观满分  用后追加评价,2017-08-28 12:12:12,4,0,5
j***p,钻石会员,外观漂亮，待机时间很好！,2018-02-15 11:17:59,0,0,5
j***t,银牌会员,刚到货，无损，赠品多，期待用着顺手。,2017-08-31 17:01:44,2,0,5
霁***1,钻石会员,用了一段时间来评价，速度快，拍照效果好,2017-10-20 18:16:02,1,0,5
西***王,钻石会员,拍照手机，名不虚传。,2018-01-06 22:20:17,0,0,5
j***方,金牌会员,手机是挺快的，就是背部和营业厅的票一样,2017-06-22 17:34:51,2,0,5
j***^,银牌会员,很棒  支持国产！！！！！,2017-11-27 12:48:18,1,0,5
j***3,金牌会员,不错高大上，带原厂膜，快递给力，送的东西实用,2017-09-21 12:54:19,0,0,5
M***h,钻石会员,收到，目前看很不错……应该是正品……,2017-10-08 11:53:45,1,0,5
j***7,PLUS会员,手机玩了几天了，速度和待机时间都很满意，原厂送的壳也很好，很显档次，对店家的发货时间和服务也满意。,2017-04-11 10:29:55,6,0,5
钟国锋123456,银牌会员,还行，用一段时间再来评论,2017-12-12 18:27:38,0,0,5
j***g,PLUS会员,手机收到了，很高兴。,2017-12-20 16:02:27,0,0,5
j***k,钻石会员,货昨天就到了，但快递公司没人通知我，我发觉最近我在京东在线付款买的货快递公司都不会通知我，可能选择货到付款快递公司应该不会不通知我吧？,2017-10-15 18:44:25,1,1,5
老***5,银牌会员,买的时候以为是京东自营店，3998，送了几个小东西，最次的是膜，贴上后把手机屏幕挡了一点!刚才在华为旗舰店看到只要3698，比我买的整整少了300！,2017-09-09 20:36:21,0,0,5
s***3,银牌会员,还可以，像素特清楚,2017-12-03 13:57:56,0,0,5
w***s,PLUS会员,虽然P10配置已经有点过时了，不过拍照方面的性能还是不错的，现在降价了性价比还算可以吧。,2018-02-15 16:52:24,0,0,5
w***s,PLUS会员,虽然P10配置已经有点过时了，不过拍照方面的性能还是不错的，现在降价了性价比还算可以吧。,2018-02-15 16:51:09,0,0,5
一***啊,银牌会员,用了一段时间 还是挺流畅的 下载的软件也挺多 至于什么闪存门疏油层事件 也没有很在乎 用着可以就好,2017-05-20 11:54:41,5,0,5
-***-,金牌会员,"我第一次是用华为D2,用了四年因为电池问题才更换为M8.从此我女儿用了P9,这次是买给老婆的p10。",2017-09-30 19:45:39,3,0,5
w***l,钻石会员,手机收到，物流很快，是原装正品，还赠送了自拍杆，充电宝，贴膜，手机壳，手机指环托架，良心商家！,2018-01-04 15:08:10,0,0,5
水***夫,金牌会员,发货快，华为手机很好用，以前都有用苹果，朋友推荐买华为性价比高，质量好，最重要是支持国货,2018-02-04 17:30:18,0,0,5
w***i,银牌会员,平时爱拍点花花草草，拍点美食什么的，手机拿在手里大小合适，出去玩拍一天照，到家还有15%左右的电量，莱卡的镜头拍出来有胶片的感觉。,2017-04-11 10:58:25,1,0,5
j***m,银牌会员,正品无疑，就是过年期间京东的快递太慢了。足足等了两个礼拜才拿到，手机本身没有问题。,2018-02-26 20:05:09,0,0,5
z***n,钻石会员,手机收到了，快递很及时，手机不愧为国产明牌，我很喜欢。不过说明书再详细点就更好了。,2018-02-04 13:46:31,0,0,5
姑***花,PLUS会员,不错不错，送了好多赠品，我喜欢手机皮套，特别有质感，赞,2018-03-09 20:42:56,0,0,5
I***D,PLUS会员,"很好，已经收到。用了。没有什么问题～～～
玫瑰金超级好看",2018-02-05 23:36:09,0,0,5
