名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***l,金牌会员,还可以，第二个了,2018-03-09 07:35:05,0,0,5
震***衣,银牌会员,手机不错价格也不贵，买得值。,2017-10-31 19:41:55,0,0,5
依***美,银牌会员,刚收到手机，还没来的急体验，看起来不错，给老妈买的，正在安装升级包，用后再补发评价吧！,2018-03-04 17:42:30,1,0,5
jd_183363xuv,银牌会员,很好！不错哦！,2018-03-08 18:44:48,0,0,5
j***1,金牌会员,买给老妈用的，价格实惠不说，但是电量确实很耐用。快递小哥也特别给力，给32个?,2018-03-07 10:05:38,0,0,5
w***r,PLUS会员,华为的手机感觉性价比高，质量好。给妈妈用的，目前还比较习惯,2018-02-23 10:48:11,0,0,5
a***m,PLUS会员[试用],给家里人买的都挺喜欢的 比较适合对手机要求不高的人,2018-03-07 19:43:55,0,0,5
彬***仔,PLUS会员,给别人买的，反应说还不错，送货很快。习惯好评！,2018-03-07 20:23:23,0,0,5
m***8,PLUS会员,送货快，600多块钱价格可以了，反应速度也还行,2018-03-07 18:39:44,0,0,5
妍***星,银牌会员,东西都弄好了去包膜，角落一直翘着，仔细一看手机有点弯了，不开心…其他倒还可以，就是启动手机蛮麻烦的还得升级安装,2018-03-08 08:56:22,0,0,5
j***e,银牌会员,外观漂亮，手感也不错，也好用，价格实惠，为什么没有配有耳机线呢,2018-03-07 09:46:29,0,0,5
囧***者,银牌会员,不错,2018-03-07 19:58:57,0,0,5
親***喔,PLUS会员,性价比还是不够高啊，老爸用起说还将就。。,2018-03-06 20:54:52,0,0,5
j***d,铜牌会员,很好，买到就可以开机，而且还有****再也不用跑去领快递了,2018-03-06 20:29:32,0,0,5
j***3,钻石会员,这个不错，用着很好，一直在用，，，，，，，，，。。。。，,2018-03-08 16:21:30,0,0,5
牛***v,金牌会员,买给家人用的，还不错。物流很快，今天下的单，隔天就到了。,2018-03-07 10:54:11,0,0,5
j***0,PLUS会员,非常好，价格公道，还送一张小卡。,2018-03-06 18:29:06,0,0,5
w***7,PLUS会员,给公公买的，还送保护壳，给力。,2018-03-07 21:09:59,0,0,5
何***炜,银牌会员,不错的手机，给老人用还是蛮可以的，性价比也可以,2018-03-07 17:20:10,0,0,5
9***m,银牌会员,真的很不错，这个价格很值。大家放心购买吧，给爸爸买的，非常喜欢，声音很高，音质也不错，照相功能也很强大，重量也很轻，不错的购物，比之前买的900元那个魅族感觉要好,2018-03-06 18:37:49,0,0,5
蒲***j,金牌会员,刚收到，用了一下还可以！以后来追加评价！,2018-03-08 20:12:11,0,0,5
兰***紫,银牌会员,已经用了，意料之外的好。可惜什么都没送。,2018-03-07 08:29:19,0,0,5
j***1,铜牌会员,手机收到了，外包装完好无损，试了一下手机性能还可以，就是玩游戏有点卡，其它都不错。快递服务也很好，前一天晚上下单，第二天就到了速度很快，以后买手机就来京东。,2018-03-06 18:05:49,0,0,5
京***点,钻石会员,已经买第三台了，非常好用，电池耐用,2018-03-07 10:41:33,0,0,5
j***k,铜牌会员,手机收到很满意  快递也非常快,2018-03-08 13:21:57,0,0,5
小***2,银牌会员,外观好看，物流块，好用，不卡。,2018-03-07 12:36:47,0,0,5
枯藤老鼠,钻石会员,"查了下，2010年开始在京东网购，买的东西不少，从没有评论过！这是第一次！
很早就开始网购，*京东，觉得京东还是值得信赖的！这次购物很不开心，给母亲买个手机，选择了华为畅享6，大小和功能很适合老人用！可收到手机打开包装盒的那一刻，我意识到了买到的是旧手机：
1.硅胶保护壳是套在手机上的，难道华为出厂就这样吗？
2.屏幕下方有个小开孔，是返修手机留下的吗？
3.新手机买过一些，基本上屏幕都有个出厂保护膜，这次没有，去哪儿了？
4.手机背面有塑料贴膜，里面有很大的一个黑点，揭开膜后，用手可以清理掉，不敢相信华为手机生产线高级别的无尘环境，居然能留下如此大的灰尘，会是返修留下的吗？
900块钱的手机，懒得去折腾，JD也不会去关注买家的反馈，只是让我遗憾的是这唯一还值得信赖的网购平台，也慢慢在利益的驱使下，失去买家的信赖。东哥一次次保证JD商品的质量没有问题，但事实果真如此吗？一次次被打脸，不久的将来，JD也会成为*吗？",2017-07-25 13:45:50,165,26,1
1***f,银牌会员,手机质量很好，第二次购买,2018-02-23 11:30:09,0,0,5
j***v,银牌会员,买了第二个了用起还可以,2018-03-07 15:02:30,0,0,5
l***8,金牌会员,很不错 好用 下次还来,2018-03-06 19:32:33,0,0,5
莜***楣,钻石会员,反应有点慢，还是新机器,2018-03-06 14:54:34,0,0,5
x***4,银牌会员,手机不错，买给婆婆的，婆婆很喜欢！手机很薄很漂亮，电池也挺耐用的，我婆婆就是打打电话，玩玩微信。暂时还没有发现什么问题，希望可以用个两三年。,2018-03-08 12:18:30,0,0,5
l***2,钻石会员,挺不错哦，流畅不卡,2018-03-09 17:58:33,0,0,5
m***3,金牌会员,非常完美，做工精准,2018-03-07 14:09:02,0,0,5
吾***2,金牌会员,手机屏幕大小合适，以前买过畅享6，用用感觉很好，又买了一个，我一直相信华为手机，今后还会介绍朋友使用，支持华为，支持国产。,2018-03-08 09:19:11,0,0,5
j***8,银牌会员,拍照清楚，运行快,2018-03-06 18:18:42,0,0,5
l***g,PLUS会员,给老妈买的适合中老年人的一款机子，价格低端，性能实用，用后体验好，支持我国产大华为！京东手机靠谱！,2018-03-09 08:22:03,0,0,5
浅***3,银牌会员,给老爸买的，电量用得住，外观设计精致巧妙，运行速度快，流畅不卡，包装完好，华为质量品质有保证，选手机，就华为。,2018-03-08 21:55:37,0,0,5
j***n,PLUS会员,总体感觉良好，华为国产金子牌，已经入手好几部了，价格亲民，质量保证，支持国产，华为走起。,2018-03-09 21:46:38,0,0,5
漂***易,银牌会员,运行正常，手机电池耐用 ，电量大，适合老年人用，老爸用的还好，就是声音不是很大，比专用的老年机声音小点。,2018-03-09 11:54:43,0,0,5
j***4,银牌会员,昨天下午给婆婆买了一个，今天上午就收到了，因为之前也有买过一个，还挺好用的，现在每次都在京东上面买的手机,2018-03-06 15:20:44,0,0,5
j***b,PLUS会员,经常在京东商城买手机，物流速度很快，正品行货，质量有保障，相信京东商城，支持京东商城,2018-03-07 09:44:08,0,0,5
工***命,金牌会员,第一次买华为手机，给家人的，他很喜欢。外观漂亮，做工精良。价格便宜，性价比超高。希望用着会让人满意。,2018-03-08 18:46:48,0,0,5
懵***人,银牌会员,给老人用的，挺好的，就是信号不算太强，同个房间里，同是电信卡，其他品牌手机信号满格，这个只有1-2格,2018-03-08 13:47:14,0,0,5
j***5,铜牌会员,手机收货很快，就是赠送的体验卡怎么没见啊，问客服了根本就不正面回答，当时证件号都填写了？？？？？？,2018-03-07 19:21:45,0,0,5
何***仨,金牌会员,手机还是可以的，毕竟价格摆在那里，给阿姨用完全没问题，电池容量贼大，能用很久的，京东物流的确快。,2018-03-07 22:44:56,0,0,5
海***场,银牌会员,真的很惊讶！这个手机本来是买给我老爸的，我试了试，比我的a57还好用，关键是价格是a57的一半！,2018-03-08 05:01:44,0,0,5
