名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***u,PLUS会员,运行速度还是很可以的，就是电池续航能力一般，时间再长点就好了,2018-03-09 13:45:51,0,0,5
魂***生,金牌会员,买来送给父亲的，我自己用的同款，感觉还不错，就是没有耳机?，没有耳机啊，无语了,2018-03-09 15:45:51,0,0,5
l***y,钻石会员,用了挺久才来评价，满足日常使用，信号比苹果手机好，苹果手机没4g信号。还有双摄拍照不错，最喜欢是这个，最讨厌是微信很容易有拖影，荣耀8青春版都没有这个问题，忍不了！！还有经常切换到后台点击应用没反应啊，像卡死那种许久才有反应，还好不怎么玩手机，不然是要被气死！还有内存应该很不咋地，不过比荣耀8青春版好一点点，一千多的机子还有nfc和双摄也算过得去吧。最后要赞下快递小哥，本来预计双十二第二天到的，结果当天晚上晚上10点送来了～必须赞一个！双十二1-4-5-0还可以吧，可能比双十一贵一点,2018-01-06 21:37:14,0,1,3
咱***某,银牌会员,物品既经济又美丽，你家店铺信誉好！物品好！快递也好！祝你生意兴隆！事事如意！,2018-03-08 02:48:09,0,0,5
开***来,银牌会员,用了一个多月了对手机很满意，屏幕5.2的，我用着正好，系统也很快，给5星好评,2018-03-07 11:43:50,0,0,5
j***b,银牌会员,这个手机真心不错，大小手感合适运行流畅，电池也没有说的那么不堪，我能用一整天,2018-03-06 22:44:18,0,0,5
r***c,金牌会员,手感不错，流畅，蓝色比黑色好看多了，内存也够大，送的充电宝还可以吧，其他有待观察,2018-01-26 21:35:36,0,0,5
j***6,银牌会员,质量好，正品，速度快，老爸很喜欢，这是在京东上买的第二部手机，以后还会买的,2018-03-08 11:22:20,0,0,5
j***0,PLUS会员,手机用着流畅，画质清晰，拍照也处理的很美。老妈很喜欢,2018-03-08 11:02:03,0,0,5
j***l,金牌会员,用了一段时间才来评价，手机样子很好，手感也不错，暂时没发现问题，好评。,2018-03-09 17:59:13,0,0,5
j***l,银牌会员,很多宝贝都是一直在京东购买，感觉质量有保证些，宝贝已经收到。不错。正品,2018-03-09 20:44:13,0,0,5
j***w,PLUS会员,做工精细，价格公道，运行流畅，物美价廉，下次再来,2018-03-09 19:31:16,0,0,5
吃***猫,银牌会员,这个额非常物有所值！！买了俩个，都是自己家人用的！！一部不错的手机！,2018-03-09 17:28:13,0,0,5
y***p,银牌会员,领了券再用京豆便宜不少，外观没毛病，运行还行，一千来块钱也值了,2018-03-09 08:50:24,0,0,5
隔***爷,金牌会员,充电速度快，运行速度快，不卡顿，性价比非常高，值得推荐！！！！,2018-03-08 19:44:37,0,0,5
莱***3,金牌会员,16年的旗舰，现在都停售了，不打游戏，纯粹上网，用起来还算流畅,2018-03-08 08:31:40,0,0,5
j***n,钻石会员,不玩游戏的话真的很好用，一玩游戏立马失望,2018-03-08 10:18:42,0,0,5
c***c,PLUS会员,非常好的商品和服务，不愧是电商中的佼佼者,2018-03-06 12:56:18,0,0,5
j***6,金牌会员,用了一段时间，还可以，就是声音有点闷闷的，反应还是挺快的,2018-03-09 16:52:52,0,0,5
l***7,PLUS会员,刚买了一架弄丢了，又下手一架，还行吧,2018-03-08 19:49:45,0,0,5
寂***落,银牌会员,总体感觉很棒，入手感觉很好，颜色也很漂亮，一次不错的购物,2018-03-07 13:49:30,0,0,5
z***g,PLUS会员,手机还可以，以后还会买。价格还可以,2018-03-09 19:09:53,0,0,5
1***c,银牌会员,用了好久了  还不错我妈很喜欢   大小也合适 非常好,2018-03-09 08:18:25,0,0,5
r***f,PLUS会员,手机拍照效果很好，反应速度也很快。,2018-03-08 12:52:50,0,0,5
感***道,金牌会员,真的很好，支持国货，就是等的时间有点长。但质量欧克！,2018-03-09 22:56:01,0,0,5
才***l,PLUS会员,此用户未及时评价，系统默认好评。,2018-03-09 21:06:47,0,0,5
屁颠屁颠儿820,PLUS会员,一直都在用华为  赞赞赞赞赞,2018-03-09 21:31:18,0,0,5
寻***窗,PLUS会员,手机很好，运行流畅，非常棒,2018-03-09 20:00:03,0,0,5
L***3,金牌会员,手机超漂亮的，拿着也很有手感，就是屏幕容易脏！,2018-03-08 18:00:08,0,0,5
1***p,银牌会员,给爸爸买的，之前没有用过华为，第一次用，还行吧,2018-03-07 20:31:45,0,0,5
前***雨,金牌会员,手感很好，很滑。很漂亮，性能十分好。盒子坏角。,2018-03-07 14:46:10,0,0,5
a***5,钻石会员,不错，是正品，第二次购买了，手机够用就行。荣耀六使用了3年，这次终于下岗了。,2017-11-14 08:22:35,0,0,5
C***1,PLUS会员,年会奖品用着也不错划算啊,2018-03-08 14:26:27,0,0,5
j***扬,PLUS会员,很好。。。。。。。。正品,2018-03-06 17:50:47,0,0,5
j***6,银牌会员,宝贝非常漂亮 价格也实惠 喜欢下次还会光顾的,2018-03-06 21:36:23,0,0,5
杨小過,金牌会员,手机反应很快的，超级快。可惜没用几天给丢了。,2018-03-06 19:54:44,0,0,5
j***山,PLUS会员,帮朋友买的，应该还不错的,2018-03-06 22:19:35,0,0,5
叶***盛,PLUS会员,买给侄子的新年礼物?,2018-03-09 08:26:32,0,0,5
乐***杰,金牌会员,拍照清晰，运行挺快，就是在微信的时候好死机,2018-03-07 13:14:58,0,0,5
我***了,银牌会员,很不错的一款手机，漂亮，流畅，用起来很好～,2018-03-07 10:12:42,0,0,5
j***0,金牌会员,用了一段时间了  不吹不黑 颜值没得说  1499买的 说说缺点吧  拍照在室内有光的时候很好看  在室外总是曝光过度的样子  还有在室外拍照色彩发灰 用专业拍照也是色彩发灰 在室内就没事 拍的树叶一层灰蒙蒙的 电池还可以吧  快冲也不错 还有一个最严重的缺点 就是这款手机的屏幕真差劲 一点都不细腻 可以很明显看到屏幕是由一道道的颗粒组成的  以前用的努比亚11mini  拍照和屏幕没努比亚好  共振问题都有不多说 暂时想到这么多了给大家上几张去苏州拍的相片 有室内有室外,2018-02-25 08:09:50,0,1,3
j***1,PLUS会员,不错，实用，又优惠。,2018-03-08 15:03:04,0,0,5
效***8,银牌会员,给我爸买的  手机还可以  习惯好评吧,2018-03-09 19:44:54,0,0,5
p***e,银牌会员,到货非常快，系统流畅，很好用，变花粉了,2018-03-09 19:15:13,0,0,5
D***U,钻石会员,手机很流畅，华为的做工不错，颜值也高~,2018-03-09 13:24:58,0,0,5
w***界,金牌会员,给家里人买的，很满意，手机用着不错。,2018-03-08 09:37:26,0,0,5
j***y,铜牌会员,手机用着还是非常赞的，绝对是良心机。,2018-03-08 08:59:22,0,0,5
j***0,银牌会员,质量好，性价比高。非常完美的购物。,2018-03-09 21:06:35,0,0,5
j***b,银牌会员,买了几部手机，全是华为的，用顺手了,2018-03-10 01:40:12,0,0,5
j***q,金牌会员,用着还可以 给妈妈买的 电池还可以,2018-03-09 19:25:33,0,0,5
在***蹈,银牌会员,运行速度很快，就是耗电快，总体不错,2018-03-08 15:25:54,0,0,5
j***味,银牌会员,帮朋友买的，不错挺满意的，支持华为,2018-03-08 23:46:33,0,0,5
东***s,金牌会员,不错，京东很给力，一直很支持京东！,2018-03-07 21:38:49,0,0,5
y***3,钻石会员,一直在京东买手机，还是不错的，支持,2018-03-07 00:02:44,0,0,5
冥***雨,钻石会员,手机挺不错，性价比很高，买了两个了,2018-03-07 10:06:24,0,0,5
a***0,金牌会员,发货速度快，质量好，颜色非常喜欢。,2018-03-06 21:45:53,0,0,5
j***3,银牌会员,手机外观很好！运行很顺畅！很好用,2018-03-09 16:13:02,0,0,5
m***3,银牌会员,此用户未及时评价，系统默认好评。,2018-03-09 13:57:51,0,0,5
流***9,银牌会员,此用户未及时评价，系统默认好评。,2018-03-09 11:02:38,0,0,5
j***5,银牌会员,此用户未及时评价，系统默认好评。,2018-03-09 10:29:47,0,0,5
Hiram睿,钻石会员,此用户未及时评价，系统默认好评。,2018-03-09 09:41:49,0,0,5
H***U,银牌会员,此用户未及时评价，系统默认好评。,2018-03-08 21:31:30,0,0,5
A***手,企业会员,此用户未及时评价，系统默认好评。,2018-03-08 20:24:34,0,0,5
迷宮裏得小醜,钻石会员,此用户未及时评价，系统默认好评。,2018-03-08 17:34:22,0,0,5
1***9,金牌会员,此用户未及时评价，系统默认好评。,2018-03-07 22:31:55,0,0,5
j***b,金牌会员,此用户未及时评价，系统默认好评。,2018-03-07 21:49:12,0,0,5
j***k,银牌会员,此用户未及时评价，系统默认好评。,2018-03-07 20:34:23,0,0,5
j***d,银牌会员,此用户未及时评价，系统默认好评。,2018-03-07 14:00:51,0,0,5
j***3,金牌会员,挺好用，发货快，再便宜点里更好了,2018-03-06 20:11:41,0,0,5
j***o,银牌会员,此用户未及时评价，系统默认好评。,2018-03-06 23:21:02,0,0,5
j***q,金牌会员,此用户未及时评价，系统默认好评。,2018-03-06 13:34:42,0,0,5
w***3,银牌会员,此用户未及时评价，系统默认好评。,2018-03-06 11:24:51,0,0,5
j***0,钻石会员,不错的体验，非常满意的一次购物。,2018-03-06 11:12:50,0,0,5
j***h,银牌会员,不清楚呢，而且年纪大了不太会用,2018-03-09 00:46:43,0,0,5
邓***_,银牌会员,帮朋友买的，还可以吧，这个价钱,2018-03-08 11:08:40,0,0,5
3***津,钻石会员,经济实惠，质量又好，值得够买,2018-03-09 22:19:34,0,0,5
美***3,铜牌会员,挺好的，物有所值！支持国产的,2018-03-09 20:48:27,0,0,5
l***7,银牌会员,手机颜色手感都很好，支持国货,2018-03-08 14:34:20,0,0,5
缘***空,金牌会员,屏幕刚刚好，系统还在适应中。,2018-03-06 20:57:30,0,0,5
L***Q,银牌会员,用着还行，头一回在京东买大件,2018-03-06 16:22:46,0,0,5
j***6,银牌会员,给同事一起捎带的，用着不错。,2018-03-06 18:49:08,0,0,5
jd_158935dxk,钻石会员,给媳妇买的手机  她很喜欢,2018-03-09 07:25:27,0,0,5
梦***2,金牌会员,使用了几个月，感觉非常好。,2018-03-08 08:12:26,0,0,5
吴***1,铜牌会员,用的不错，快递小伙送的挺快,2018-03-08 18:11:05,0,0,5
j***0,钻石会员,还以为，就是电池不太耐用！,2018-03-07 22:49:49,0,0,5
俞***9,银牌会员,不错  用了这么久才来评价,2018-03-07 16:36:21,0,0,5
j***1,钻石会员,还可以，给以前买那个好一点,2018-03-07 08:14:05,0,0,5
窝***r,金牌会员,拍摄效果挺好的，电池很耐用,2018-03-07 09:00:15,0,0,5
j***g,钻石会员,物流快，货真价实，下次还来,2018-03-06 11:13:40,0,0,5
脆***-,钻石会员,送给老妈用的，很喜欢很好,2018-03-09 13:32:34,0,0,5
l***0,钻石会员,送货速度快，华为大品牌!,2018-03-06 18:36:36,0,0,5
j***d,银牌会员,机子不错，买的第二个了,2018-03-09 03:08:07,0,0,5
我***蓉,钻石会员,质量很好，下次继续。,2018-03-09 21:45:07,0,0,5
王***9,PLUS会员,系统流程，颜值高,2018-03-08 15:42:42,0,0,5
1***m,金牌会员,物流很快，正品保障。,2018-03-06 21:38:39,0,0,5
黑***度,钻石会员,相信京东，相信华为。,2018-03-07 08:58:58,0,0,5
j***1,铜牌会员,非常满意，五分好评！,2018-03-06 17:40:18,0,0,5
真***够,金牌会员,非常完美完美完美非常完美完美完美,2018-01-05 16:27:22,0,0,5
博***轩,银牌会员,老婆买了个樱语粉的，我又出手了一个幻夜黑，美宝宝。,2017-11-04 13:05:54,0,0,5
见***1,银牌会员,给妈买的，非常喜欢,2018-03-08 22:37:33,0,0,5
牧***1,金牌会员,目前用着感觉还可以,2018-03-08 20:32:08,0,0,5
F***A,银牌会员,挺好的京东不错信赖,2018-03-06 11:51:39,0,0,5
卷***柏,金牌会员,不错不错，很漂亮。,2018-03-06 14:44:43,0,0,5
小***_,金牌会员,1500到手，真的值了，可以用很久咯?,2017-11-03 14:03:42,0,0,5
夏***想,银牌会员,体验很好，非常棒,2018-03-09 13:12:33,0,0,5
z***4,金牌会员,非常好  非常好,2018-03-07 11:36:46,0,0,5
l***r,银牌会员,机器不错外形也不错性价比挺高,2017-11-18 17:36:13,0,0,5
丿***龙,银牌会员,手机倒是真的还不错，性价比很高，就目前来说！但是！不是不送耳机么，我就自己在京东荣耀旗舰店买了一副，外音真的太大了，和手机完全不匹配！所以导致了对手机的评价少了一颗星，都是自家产的，不冤枉吧？,2018-03-08 17:45:36,0,0,4
q***g,金牌会员,物有所值，不错。,2017-11-02 15:30:23,0,0,5
星***6,金牌会员,老爸用的很不错,2018-03-08 15:16:06,0,0,5
t***好,金牌会员,很好，可以用。,2018-03-07 21:19:15,0,0,5
往***6,金牌会员,价廉物美 很好,2018-03-07 12:41:16,0,0,5
p***2,钻石会员,手机非常不错，,2018-03-06 14:00:14,0,0,5
s***n,钻石会员,已经是第三个了,2017-12-05 11:55:10,0,0,5
疯***飘,金牌会员,挺好的先用用看,2017-11-23 20:53:20,0,0,5
j***y,金牌会员,性价比超高！,2018-03-08 22:36:13,0,0,5
j***n,金牌会员,给满分，正品,2018-03-07 10:45:30,0,0,5
j***j,银牌会员,华为值得购买,2018-03-06 14:44:28,0,0,5
深***光,银牌会员,送人。可以啊,2018-03-06 10:36:07,0,0,5
w***1,金牌会员,"这款手机优点，就是64G的只要1699，相对性价比较高，缺点就是屏幕易裂易破，因屏幕面是有点凸出手机四周边的。只要一平掉地上屏就碎了，买了10多天屏就自然裂了，后面掉了一次就面目全非了。之前的手机经常掉也没破，除非碰到屏并受大力了才会破。
最后，建议买这款手机的记得买碎屏险。谢谢！",2018-02-23 23:07:12,0,0,3
j***0,金牌会员,烂的不能在烂，边上根本就贴不上，翘着，丑的，直接扔了,2016-11-25 16:40:30,29,22,1
落***百,PLUS会员,别的都还不错，就是屏幕不抗摔。掉一次屏幕角上都碎了。,2018-03-09 12:34:39,0,0,4
东***服,PLUS会员,这款手机性价比一般，拍照效果也一般，价格略有贵了点……一如既往的支持国货,2018-03-09 16:13:16,0,0,4
莫***莫,金牌会员,宝贝买给爸爸用的，8O分，屏小了点，京东快递快！,2018-03-08 21:12:57,0,0,4
j***0,金牌会员,屏幕过得去，显示效果中等，相机晚上效果很一般,2018-03-06 14:21:38,0,0,4
若***源,钻石会员,还可以，充电很快，用起来也相当流畅，也挺漂亮。,2018-01-15 12:36:55,0,0,4
f***j,金牌会员,性价比很高，外观漂亮，运行流畅,2018-03-09 23:19:33,0,0,4
宝***蓝,钻石会员,给家人买的，买的性价比。,2018-03-08 08:12:55,0,0,4
j***k,PLUS会员,手感不错，开机自动升级，系统流畅，屏幕有些失灵，不知是不是个例。后续追评。,2017-12-14 11:43:07,0,1,3
q***g,PLUS会员,不错 很好,2018-03-09 13:03:46,0,0,5
j***r,银牌会员,信号非常好,2018-03-06 15:07:52,0,0,5
j***M,PLUS会员,华为品质,2018-03-06 14:10:17,0,0,5
j***r,银牌会员,用了三个月，拍摄一般，千元机就不奢侈什么双摄专业摄影了，后盖易刮花，耐摔倒是真的，手感一般，说实话边框挺硌手的,2018-02-16 20:59:47,0,1,3
j***e,银牌会员,手感不错,2018-03-07 10:55:54,0,0,5
j***1,PLUS会员,手机手感好，手机耗电有点快，手机喇叭有点坏了，买回来都不够一个月，唉?,2018-03-06 20:20:11,0,1,3
辟***3,金牌会员,屏幕非常容易碎，刚拿到第一天掉地上就长长的裂纹。刚拿到速度比较快，用了个把月就明显不行。,2018-03-07 21:41:35,0,1,3
m***g,PLUS会员,手机耗电速度较快，据说是荣耀8的通病，运行还算流畅！,2018-03-04 12:15:15,0,1,3
j***-,PLUS会员[试用],还可以吧，现在解锁时有闪屏情况。不知道怎么原因。,2018-02-22 23:23:41,0,1,3
T***9,金牌会员,电量有点不够用，赠送的移动电源有没有，有点不满意。。。,2018-02-19 11:23:32,0,1,3
j***9,铜牌会员,给妈妈买得，感觉还行，有时候会比较卡顿。快递特别快。,2018-03-04 10:04:25,0,1,3
T***9,金牌会员,买了两个，可惜一个赠品都没有了。。。。。。。。。。,2018-02-19 11:21:38,0,1,3
j***8,银牌会员,电池容量一天勉强够用，但感觉这屏幕触控很不灵。,2018-03-09 12:28:14,0,1,3
n***x,银牌会员,感觉一般，就是刚到手不知道为啥充不了电,2018-03-07 16:59:13,0,1,3
j***9,钻石会员,挺好的，就是信号差点！,2018-03-05 16:30:09,0,1,3
j***2,金牌会员,还行吧英文段时间再看吧,2018-03-04 10:06:22,0,1,3
j***e,银牌会员,电池不耐用。反应不灵敏,2018-02-23 15:10:59,0,1,3
