名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
重***丁,钻石会员,为什么一定要给一颗星？京东完全是不讲诚信的企业。订单下的时候，冲着京准达而去的，还特意付了*钱的京准达费用。可是，到第三天还没有收到货物，打了无数次电话给客服，只有一句话：给你带来不便，对不起。然后让他们找值班经理，说找不到；让他们联系仓库，说没有仓库的电话；让他们联系配送点，说配送点太忙了，无法接电话。我一共打了四个客服电话，没有得到任何解决。还是我自己找到配送点电话，强行要他们送货到新的地点，才拿到货物。京东的管理有严重问题，他们完全不把顾客看在眼里，完全不讲任何诚信，只知道*就是一个hun账！我付的3块钱京准达费用，只有3块钱很少，但至少说明我是付出了信任，而且有急用才这样，可京东完全不在乎，说什么24小时之内和你联系，请问，我买这货物是急用，而且事关家庭，24小时已经水过三秋了，和我联系了，货物没有到有什么作用呢？就像一名医生在动手术的时候，把病人的脏腑打开了，发现还有一个问题没有检查到，说，等一下，我再去化验一下，不过24小时以后才能出结果，病人稍等，我们很抱歉一样。京东的管理存在很严重的问题。所有的做派都是不把消费者放在心上。从此告别京东—毫无诚信企业！,2018-02-25 23:50:32,0,0,1
j***j,铜牌会员,店家产品是双卡双待，其实双卡单待，当二张卡插进去后只有一张卡在待机状态。另一张卡是无服务的。有点被骗的感觉！,2018-03-06 09:13:20,0,0,5
j***民,PLUS会员,蓝色还挺好看的，看中这款电池大，耐用，比较符合我的要求，千元机，就不要求处理器啥的了,2018-03-07 15:35:04,0,0,5
开***笑,铜牌会员,华为的忠实粉丝，给家人买的，如果有：钢化膜，手机壳以及耳机那就好了。什么都没得送，只有充电器有什么用。,2018-03-06 20:36:23,0,0,5
j***x,金牌会员,第二次购买了。认可的牌子和机型，大小合适，画面清晰，分辨率高，比上一次购买便宜了两百块，很开心很满意,2018-03-06 16:23:33,0,0,5
j***梦,PLUS会员,发货速度快，手机一直在京东买，而且是华为手机，质量很好，手机运行流畅，性能很好,2018-03-06 20:54:19,0,0,5
a***1,银牌会员,前一天订的货第二天就到了，速度还是一如既往的快，宝贝用起来还不错，刚用暂时没有发现不好的地方。,2018-03-09 05:44:53,0,0,5
a***5,PLUS会员,很精致，作为公司员工生日礼物的。还是可以的。国产手机小毛病太多，华为努力,2018-03-06 19:11:41,0,0,5
j***t,银牌会员,看了多款手机，最后还是选了这个，送货速度很快，下单第二天就到货，就喜欢这样儿的送货速度。,2018-03-08 14:27:16,0,0,5
华***8,钻石会员,物流很快很快，当天就到了，暂时用着没有什么问题，到时候用了一段时间再来追评吧，习惯好评。,2018-03-08 09:02:17,0,0,5
1***4,PLUS会员,送给老爸，试用过感觉速度和各方面性能还都不错，主要是价格亲民，满意,2018-03-06 22:21:26,0,0,5
j***1,金牌会员,一下买2台，东西不错，都是买给年纪大的，目前使用下来还是觉得挺好用的，价格也算合理！,2018-03-08 23:27:19,0,0,5
a***0,PLUS会员,给老人家使用，很满意，长期用华为，功能强大，操作简单，值得推荐！,2018-03-06 13:42:08,0,0,5
j***b,铜牌会员,电池很耐用，只是下方银色的地方有点多余，为什么不直接使用触屏呢？感觉手机太重了点！,2018-03-09 09:40:38,0,0,5
亚***城,PLUS会员,第四次购买这款手机，价格便宜，功能齐全！送给底下的工人是最好的,2018-03-06 12:14:09,0,0,5
