名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***b,银牌会员,手机感觉挺不错的，性能也挺好的。用了这么久才评论，就是为了试一下性能。外观也很好看，然后唯一不足的就是充电口那里应该是充电线的问题吧，就是说很松就可以上下晃动的那种。,2018-03-06 19:34:00,0,0,5
l***9,金牌会员,还是很满意的一次购物，第一次白条分期！,2017-12-24 11:21:08,9,2,5
青***叶,银牌会员,用了一下午，感觉还可以，就是输入法不行！,2018-03-08 19:05:00,0,0,5
浅***灬,钻石会员,昨天12点付钱，13号早上9点送到，物流很给力。手感很不错，拍照功能强，完胜刚买的OPPO R11s，外观也很漂亮。功能等用段时间再追评！,2017-12-13 11:20:35,2,0,5
j***9,PLUS会员,包装挺好，快递也挺给力。拆了看下，还不错，就是不知道用一段时间会怎么样，所以先不做评价，用一段时间再来评价。,2017-12-29 10:59:07,1,1,5
杀***6,钻石会员,华为最新款手机，我又买了，免费分期劵69元，很值得！,2018-01-27 13:41:38,18,7,5
J***睿,钻石会员,完美体验，操作很流畅！,2018-03-07 21:15:47,0,0,5
大***-,银牌会员,挺满意，性价比比较高！粉色的，裸机一台，挺喜欢的，，，就是赠送的体验卡在上海无法领取只有北京的号码，,2018-03-07 11:40:00,0,0,5
岁月丶如诗,PLUS会员,买手机前看了很多评论，评论都很中肯。华为nova2s用自带的耳机，低音和高音表现都很好，牛差。摄像牛叉，待机牛叉，满意大大的满意，文化水平不高，费劲脑力想出这么多，不送移动电源，我要追加评论？,2017-12-22 19:21:57,3,2,5
M***徐,银牌会员,漂亮，可以配一个红色手机壳，买完之后朋友也入手了一款，操作系统类似苹果，颜值可以，但是玩游戏会发热，玩久也会发热，电量没有想像的耐用，偶尔玩可以坚持一天，如果一直玩的情况就有点勉强，已经很好了。,2018-03-05 10:45:53,2,1,5
jd_100348749,PLUS会员[试用],屏幕也没有什么严重的问题，不仔细看也看不出斜纹，续航也还可以 不玩游戏的话，不过玩吃鸡还是有点卡顿，这跟苹果机还是有差的吧，不过女孩子用不玩游戏的话绝对ok，还有就是拍照非常牛逼，自动美颜无敌，我长这么丑都能拍出网红小鲜肉的感觉，真心牛逼！快递超快的，第二天就到了，我家还是小县城呢！,2018-03-09 12:52:38,1,0,5
百***品,钻石会员,非常好用，又快。主要拿到手上很帅气，手感很好,2018-03-06 18:05:22,0,0,5
j***n,PLUS会员,很漂亮的樱粉金，很喜欢，老公买的华为mate10Pro，我买的这款，使用效果不错，支持华为，支持国产，就喜欢这有态度的中国企业！！！,2018-03-09 12:46:59,0,0,5
j***d,银牌会员,挺喜欢的，拿着手感特别好,2018-03-07 16:09:36,1,0,5
z***杰,金牌会员,手机拿到手，就打开把卡装上去了，外观好看，很喜欢这款手机。很多功能在慢慢摸索中，京东值得拥有,2018-03-07 07:19:46,0,0,5
j***i,银牌会员,高颜值美物，手感很好，很喜欢,2018-02-06 14:03:59,3,1,5
发改委男哥,金牌会员,清晰，高大上，赠品多多，谢谢京东谢谢官方！大吉大利,2017-12-26 14:30:34,3,0,5
j***e,金牌会员,相信华为，支持京东，手机运行很流畅，以后就用它了,2018-03-07 16:23:40,0,0,5
j***d,金牌会员,全面屏 很好看的 运行速度也挺好的 照相也好,2018-03-09 10:13:31,0,0,5
YANGHUAIXIANG,PLUS会员,一个字，很艳，吓到我了！哈哈，可谓是华为的忠实的粉丝啊！用了很多华为荣耀的手机，第一次感觉很实惠，慢慢的感觉配置外形都很前朝，直到今天感觉很有质感，不比三星～苹果差！很流畅，高配版红色刚刚发售就下单了，等了两天才拿到，入手非常值！不知道以后保值如何！信赖华为！中华有为！支持华为踏实前进的方向！,2018-01-24 20:27:48,16,13,5
j***8,金牌会员,机的外观好靓，用起来有待验证，刚到货……,2018-03-07 12:15:47,0,0,5
润***葱,金牌会员,手机买了两个多月的，屏幕大妈妈用着很满意！就是旗舰店的客服业务水平特别烂……问么么都不知道,2018-03-01 18:42:31,4,0,4
3***超,钻石会员,很满意，屏幕大大的，很喜欢,2018-03-09 18:48:46,0,0,5
j***u,银牌会员,这个手机很喜欢支持国产送了一个保护套外壳，很值得不想使用苹果了，双卡双待手机很好用也值得。快递不用说很快上午8点购买下午5点收到了,2017-12-14 20:11:21,3,3,5
l***9,金牌会员,给老婆用的，老婆很喜欢，我在外地每天都跟我说各种功能，老婆上班轻松有大量时间玩手机喜欢上网，购物，拍照，发朋友圈，一天手机不离手，除了睡觉，因为是新手机我嘱咐老婆，不能一边充电一边用，每天充满一次可以用一天，续航能力还是挺强的，刷脸解屏功能挺强大，老婆最喜欢，屏幕也大，玩自拍也很给力，总体非常不错，点赞！快递很快，晚上下单，第二天老婆还没起床快递小哥就打电话叫拿货了，非常速度，厉害了！,2018-01-26 20:53:30,5,0,5
云***y,PLUS会员[试用],昨天下单的，今天收到啦…还挺漂亮的，就是晚上灯光拍照效果不太好…更新了下系统，更新完手机有些发烫…然后为啥正对着背面拍的时候有条纹？其他都还好，用用再说…,2018-03-01 20:20:53,1,0,5
余***鋭,银牌会员,宽度适合，横握着的手感还可以，竖屏长度太长，好像专门为了安利悬浮键盘一样，左右手都按不到home鍵，不仅不方便还像高廋小短腿一样比例不协调，难看。不游戏不微博，没安装太多app，网页不卡，但反应其他的输入法有点慢吧。摄像应该是不错的，还有音质的问题，外放只有一边的喇叭不算大声也不立体，线控电话没试，耳机听音乐的话还可以，有种人声和伴奏分离的失重感，不能说这样处理更好，但听着低喃的人声确实很性感，相比起来某部分伴奏的处理会有“沙沙”的停顿，不是所有音乐类型都有这个问题，也就可以接受了。一半的电量用了9个小时，也算可以，感觉还不太适应这款手机，对，就是人来适应它的设计，而不是它为了方便使用会更加人性化。很多问题还在摸索中，不知道它值不值得2999这个价位呐。,2018-03-04 12:09:57,1,1,3
i***y,PLUS会员,自带贴膜，省事了许多。外观没什么可说的，背面是玻璃后壳，不禁摔吧应该。得再换个厚实点壳。给老妈用，128g的够她用几年了。不过最上面的小孔是干嘛用的？,2018-02-13 15:07:00,2,5,5
羊***啊,PLUS会员[试用],"不得不说我的眼光一直一直都很棒?(.ö?ö.)?蓝色、灰色、黑色这三个颜色还是灰色最高级，要不是因为上一个手机快撑不住了不然也不会这么急的，第一眼就喜欢相思红，可惜还不知道猴年马月上架(°ー°〃)
by the way这次的nova新品2s真的是很棒了，麒麟960＋6寸大屏真的是吊打哥哥nova一代二代，一点也不夸张，虽然是6寸大屏，可能是全面屏缘故外围尺寸比想象中小，拿着还挺顺手的，作为一个喜欢5.2寸左右中等屏幕的妹子而言还是可以接受的
PS:还加了NFC功能，这个真的是非常棒了，笔芯华为，嘻嘻，如果上架速度快一点那就更好了(●'?'●)??",2017-12-15 12:41:41,3,1,5
荒***T,金牌会员,哇咔咔，下午下单，第二天早上拿到。用了一天，没问题。速度很快，照相也挺清晰的。人脸识别需要按亮屏幕，识别速度很快。闭上眼睛试了好像打不开。前后都是两摄像头很爽。屏幕很大，屏占比也很高。我觉得比我的荣9屏幕漂亮。背面摄像头突出，这个不咋喜欢，但也接受吧。总的来说，用的挺满意的。包装有点破损，还好手机没啥毛病。,2018-02-01 15:13:07,6,0,5
绚***8,PLUS会员,有惊艳到，手机外观非常漂亮，毕竟是新款手机，6英寸大屏幕看着很爽，拍照自带美颜效果，相机很清晰，反应很灵敏，毕竟内存很大，电池续航很棒，能用时间很长，充电很快，真的，手感非常赞哦,2018-03-08 13:15:02,0,0,5
