名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
游***鱼,钻石会员,给孩子买的，非常喜欢，说速度快颜值高，照片我看了拍照功能不错。华为抵挡手机都能做这样，真不错！,2017-10-22 19:27:24,0,0,5
W***M,银牌会员,老板良心，我以为里面没有保护壳的结果送了一个，看来白买壳子了。好评,2018-01-21 21:13:17,0,0,5
网***t,金牌会员,机子秀气，颜色漂亮，运行流畅，物有所值，物流很快，值得信赖。,2018-02-28 08:37:08,0,0,5
j***7,银牌会员,宝贝很漂亮，网速也很快，很好用，很流畅，一点也不卡顿。只是装卡有点麻烦，到营业厅剪了才装上去。,2017-10-04 17:40:49,0,1,5
浅笙诉离歌,银牌会员,无话可说，物流慢的要死，还什么赠品都没有，早知道就在直营店买了,2018-01-28 21:29:10,0,0,5
w***3,金牌会员,给我爸买的。非常好。,2018-02-05 18:44:41,4,0,5
平***东,金牌会员,给朋友买的，这是第二部荣耀8了。外观 及配置都让人满意！,2018-03-04 16:01:36,0,0,5
lRBOQSjccqJq,金牌会员,手机用过后做评价，是正版机，帮朋友代购的，口碑好才是真的好,2018-02-07 04:25:37,0,0,5
听***方,银牌会员,外观不错，性能还不知道呢。发货太慢了。,2018-01-31 18:01:09,0,0,5
晨***涛,PLUS会员,非常好，是正品，一如既往的支持京东,2018-02-28 10:23:36,0,0,5
j***5,银牌会员,手机很漂亮，正反双面玻璃。手握也正好，配制也够用。值得拥有。,2018-01-11 11:58:34,0,0,5
1***p,银牌会员,蓝色挺漂亮，整体来说挺满意，物流不太满意，派送服务到位,2018-02-23 18:40:00,0,0,5
w***8,银牌会员,屏幕挺清晰的，反应快，华为的机子还是不错的，支持国产！,2018-02-18 21:34:27,0,0,5
j***g,铜牌会员,这个手机太好看 现在在用没办法拍照感觉挺好的希望越来越好,2018-01-31 13:48:24,0,0,5
e***哥,PLUS会员,很好用，颜色漂亮，一直都喜欢华为荣耀,2018-01-30 20:45:06,0,0,5
j***v,银牌会员,昨天下午送到的，快递小哥服务很周到，手机现用得较顺畅，刚激活的，下步用着再追加评价,2017-11-17 13:16:36,0,1,5
j***5,金牌会员,手机刚刚收到，各方面都满意，要使用一段时间后再加评。,2018-02-24 16:30:15,0,0,5
x***8,PLUS会员,相信品牌的力量，相信京东，相信华为,2018-02-11 08:58:21,0,0,5
w***n,PLUS会员,手感很不错，颜色很炫，设计点赞,2018-03-09 16:08:25,0,0,5
