名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
李霆1998,钻石会员,因为手上的Z11掉了后，才选择购买这部手机。努比亚拍照超级给力，赞。先说说这部Z17mini吧，5.2英寸屏幕很好，适应手掌，不大不小。6GB的内存下载很多应用也不卡。这次搭配的双摄不错，拍照人像虚化不错。想买红色的，一直等不到，就买了白色的。因为上部Z11是黑色，就想换个白色的，白色很漂亮。外加红色的保护套，，，，,2017-05-03 21:51:08,20,7,5
jd131128psn,PLUS会员,努比亚手机！性价比高！颜值高！内存够大！屏幕分辨率高！5.2屏幕妹子用更更好！新手机电池都够用！赞！,2018-03-01 17:19:06,0,0,5
沉***了,金牌会员,"说我是努比亚的老用户没毛病吧，头一次买努比亚是被他的外观所吸引，当时Zmini的照相效果还是很**的。就是现在一般的低端机也是比不过的。系统却是有些卡顿，但问题不大。因为我不玩大型游戏，所以谈不上什么什么坑不坑的。所以我又买了一部，Z11mini,加了指纹识别和用了玻璃的背板,别的没什么区别用着也很顺手,没有惊喜没有失望,这次入手z17mini大多是因为情怀,先说说好的地方吧,屏幕比上两大要大外观看起来还算可以,个人感觉屏幕的贴合度要比单两代要好。但是是国产京东方的屏，上两代都是夏普屏，中端处理器，我收到的是569h,但是还是652的处理器，最满意的就是声音，感觉不错，指纹识别比Z11mini快,且识别率高，最要吐槽的就是相机，一个主打摄像的手机，还双摄像头，渣的**,感觉不如9mini，应该不是优化的问题，是硬件问题，没法说！太失望了！?  摄像头的红圈?都是金属的，这个是画在玻璃上的，。日常使用没问题，我是降价后入手的 ，这个价位这款手机依然是首选。（其实看完评论，纠结了很久），头一次打怎么多字太累了！最后一句话欢迎入坑??????个人见解，不喜勿喷????",2018-01-04 11:39:39,9,8,5
j***1,银牌会员,手机到手有半个月了才来评价，快递员送到了还不让拆包装看，我差点儿不要了，半个月整体用着没什么毛病，就是刚开始几天老提醒让更新系统，两天就让更新一次，连续三四次，我头都大了，现在总算是正常了，看电影，玩游戏，听音乐，都很好用，不像有的朋友说得那么差劲。,2017-10-09 09:52:17,13,4,5
w***1,金牌会员,好像价格刚好入手，4+64够用了，不足之处是电池不耐用，系统一般般，照片随手拍的话拍不出应有的效果，希望能用个一年,2018-01-04 13:52:57,5,0,5
j***3,铜牌会员,从7mini ——17 mini 说说感受：1外观：塑料——金属，颜色种类多了，和7mini 一样后背有个过度的弧度不够圆润，单摄——双摄。正面额头也和以前不一样。现在是和苹果一样的额头。2摄影：努比亚手机最大卖点了吧，这次是前1600w＋后1300w。真的真的很一般，人像模式全靠涂抹，而且有时候涂抹不到位，自拍美颜不到位，而且照片质量好多噪点。拍照搞那么花里胡哨的东西。不如把摄像头和算法弄好，拍的照片质量真的一般般，毕竟你们家是靠拍照卖的。3系统：我觉得还好，挺流畅啊，我不打什么游戏，不过刚刚为了还卡了，昨天才到手的。我记得7mini 长按红圈圈会打开手电筒现在没了，现在的就是个home 键还有后台清理没有了。总结：外观时尚，性价比高。但是努比亚全靠mini 销量，能不能把这个系列做好点，max 已经已经没有了，不介意mini 系列涨价，但是最起码要把它做好，被别人说系统垃圾，电池垃圾，那就麻烦把卖点的拍照做好啊，不过对于千元的mini 系列也不可能做的那么好，电池容量小，音质不错。64g实际是50g自带太多软件，主题什么下载还要钱，没有语音助理努比亚都这么多年了什么时候有语音助理？,2018-02-20 12:23:47,2,1,3
黄***1,金牌会员,买给妈妈用的，还可以，反应很快，第二次购买努比亚的产品了，本来想买miniS的，但是同样的配置，miniS要比这个贵，所以最后还是选择了mini,2018-03-02 22:00:15,0,0,5
w***m,钻石会员,手机没有防拆的措施，这就无法保证是全新了，从手机充电器接口来看没有任何划痕，开机电量81%.我是16号下午3点20到手的，拆封，查看系统的时候发现显示 电池已使用1天3小时，这是我无法理解的，也许有高手能知道什么原因！手机系统优化性一般，自带很多应用也都不错可以卸载，如qq 微信 腾讯视频 爱奇艺 高德地图 **会等！手机更新两次，第二次下载更新300多**的时候有发热，挺热，但不算严重！手机夜拍/灯光下拍摄有明显噪点，但功能挺多，有待深入了解！手机很薄外观颜值高很有档次！目前看是性价比最好的手机了，至于质量如何，只有用时间来验证了！希望国产不辱使命！,2017-12-16 19:50:54,3,3,5
a***o,银牌会员,"用了几天说下感受：
先说优点：
1.速度还是很快的，可能还是新机。
2.裸机手感很好，拿了非常舒服！
3.外观很漂亮。
缺点：
1.感光器不知道怎么回事，总是感觉乱跳亮度，一下亮一下暗，对比我的5s。5s非常稳定！
2.摄像头拍照一般，这还是主打的拍照的，这让我不理解。
3.电池不够用！
4.有时候屏幕触摸有点费力。
5.对比5s感觉屏幕有点刺眼！
目前就这么多。用一段时间再说！",2018-01-22 09:36:16,5,7,5
z***g,金牌会员,"之前一直用华为手机,都没有用坏过的,就是越来越慢,上一个荣耀5X全网通用了两年手机。本打算再换荣耀7X，但华为手机性价比不高，低端机配置功能不全。也收藏了些备选机，某一天在打开京东看到努比亚降价还能满减200，到手1099。价格配置性价比不错，本来打算试试不好用退货的心态。用了后觉得还可以，有想要的功能OTG，NFC ，Type-c接口。就差红外和快充功能。使用了一些时间体验，1.缺点就是电池容量低了一点。2.操作三个虚拟键不那么灵敏。3.手机信号没那么好，照相一般般，光线传感不够灵敏。还有（这手机屏太阳下还能看到触屏小方格点，华为手机就没有但不影响使用）其它都还不错，运行速度显示暂时没问题。",2018-03-05 12:44:26,2,1,5
