名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***q,金牌会员,手机本身挺好的，就是好多功能都没有，本身手机还没贴膜，一张膜还没送，这点很气人,2017-09-04 11:16:28,0,0,3
高***0,钻石会员,快递我也是醉了7天才到，第二次买还是5天了没到，手机还可以,2017-10-17 13:46:11,0,0,3
Z***x,银牌会员,快递来了看到包装就心凉了一半，不知道手机咋样，用一段时间再评论,2017-09-05 08:23:39,0,0,3
孙***庆,钻石会员,用了一段时间才来评价，手机用起来太卡常死机,2017-11-15 07:24:33,0,0,3
l***i,钻石会员,手机还可以，刚到手就降价二 十 。不爽,2017-08-25 09:20:58,0,0,3
u***n,铜牌会员,发热很厉害，粉红色有点色差,2017-08-21 19:53:05,0,0,3
h***O,金牌会员,物流太慢差一天才到,2017-09-29 15:18:17,0,0,3
2***5,金牌会员,感觉挺好,2018-03-01 16:38:24,0,0,5
jd_135595yvq,银牌会员,质量一般，没赠手机壳，小东西一小件配，一两天手机又降价，，晕死！,2017-08-22 22:39:55,0,2,2
熠***翔,银牌会员,用了几天还不错,2017-09-24 00:10:33,0,0,3
j***7,铜牌会员,跟朋友在实体在的版本都不是一样系统，一分钱一分货真是,2018-01-19 17:58:24,0,0,2
风***徙,钻石会员,"手机看着还可以，不知系统问题，使用期间，软件、网页等刷新时候，老是弹出“请等待”的对话框，反应有点迟钝～
脆弱的手机，买来十天，两个手机放在一起，屏幕居然碰碎了！果然是易碎物品，谨记轻拿轻放！",2017-08-08 08:24:51,1,0,2
陈***新,PLUS会员,要买，这个手机认真相片，不要买，这这些都是证据退货就拖了二十天，还没结果.，又是等结果又不退又换，还要自己出去维修费，，打12315工商局，现在等结果,2017-07-05 10:03:38,6,4,1
h***6,PLUS会员,物流太慢，怀疑是组装货,2017-09-13 13:59:24,0,0,2
j***d,银牌会员,刚买完就降价了，真心坑人。,2017-08-21 15:37:09,0,0,2
QzQHXAzCvcxD,铜牌会员,东西是正品，好像是别人用过的吧，里面不干净，有灰尘，有放歌的时候试一下，有一个喇叭声音很小，只有正常的那个三分之一的声音，????，，，，，坑。一个?都不想给，,2018-01-16 12:06:55,0,1,1
龙***枫,钻石会员,刚买了一个月的手机就出现互相，振动关不上，无法开机，客服问问就完了，聊着就换人，买了两个手机都这样，在买手机还是去自营吧，唉,2017-12-18 17:47:31,0,0,1
j***9,PLUS会员[试用],可以,2018-01-26 18:57:29,0,0,5
