名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
卉***儿,PLUS会员,东西使用不错  快递很给力,2018-01-17 18:17:32,0,0,5
j***p,银牌会员,帮家买的，他说提好的。。。。。。。。。。,2018-02-24 09:27:24,0,0,5
3***艳,钻石会员,很好很好很好好好好  卖家服务态度很好  宝贝挺好的  值得各位购买,2017-11-27 16:28:42,0,0,5
j***a,银牌会员,东西很好，老板热情，一个非常愉快的购物！,2018-02-21 12:34:17,0,0,5
j***m,铜牌会员,宝贝收到了，想象的要好，用段时间再来评价，物流超快，卖价耐心服务，,2017-12-08 12:24:12,0,0,5
j***n,金牌会员,手机不错，挺好用，服务态度很好，快递也不错,2018-02-03 08:49:57,0,0,5
剑***哥,PLUS会员,价格美美的，不错不错。。京东优惠多多像坐过山车一样,2017-11-02 23:26:19,0,0,5
j***b,PLUS会员,越来越喜欢京东了，速度很快东西很好，经常给朋友买东西,2017-10-13 12:35:07,0,0,5
星***2,PLUS会员,比想象中好，外观漂亮不错。华为低端机就是cpu一般,2017-10-26 17:02:51,0,0,5
j***b,银牌会员,还可以，就是太慢了，没按给定时间发货,2018-03-07 10:18:38,0,0,5
1***痘,铜牌会员,还是很满意的，如果物流更快点就更好了,2018-03-06 23:36:39,0,0,5
沧***笑,金牌会员,不错，华为手机，国产手机也可以,2018-02-02 10:43:36,1,0,5
k***缸,PLUS会员,性价比很高，在双十一期间买的，很便宜，值得入手,2017-11-16 11:05:06,0,0,5
j***q,PLUS会员,手机是原封的，很漂亮。发的是全网通吧，商家很良心。,2017-10-13 21:37:00,0,0,5
草***儿,PLUS会员,华为现在的质量确实可以，以后给父母用肯定就选他了。,2017-10-12 10:51:01,0,0,5
j***j,银牌会员,手机好用，感觉比畅玩九都好用，推荐朋友买。,2018-01-11 16:38:20,0,0,5
d***i,金牌会员,用了一般时间觉得反应慢了一点别的还可以吧。,2018-01-09 19:24:36,0,0,5
j***q,铜牌会员,宝贝收到了！非常满意！第一次在网上买手机，很开心的一次购物！,2017-12-24 17:43:44,0,0,5
j***4,银牌会员,正品，可以哦，有点小贵，给个赞，五颗星,2018-02-02 12:21:22,0,0,5
j***s,银牌会员,用了几天才来评价，速度还行，主要是这款的电池很给力，正常用两天没问题,2017-10-16 22:29:33,0,0,5
s***8,PLUS会员,手机很好用，已经买了好几台了，速度很快。,2017-12-14 19:25:19,0,0,5
毂***墨,铜牌会员,刚拿到手，物流挺快的，商品也不错,2018-03-03 18:39:21,0,0,5
a***2,PLUS会员,挺好用的！婆婆很喜欢,2018-01-01 19:22:05,0,0,5
j***b,银牌会员,手机收到了！还是很不错的！在这家店里买了好几个了！货真价实,2017-12-15 22:17:48,0,0,5
E***D,银牌会员,非常不错，官方正品，值得购买！,2018-03-08 23:28:54,0,0,5
j***1,铜牌会员,还可以吧，就是没耳机不是很方便,2018-03-08 19:59:02,0,0,5
j***2,铜牌会员,手机质量杠杠滴，始终信赖华为！就是赶上双11物流慢了点，好评,2017-11-20 11:24:53,0,0,5
j***c,铜牌会员,不错不错，用着很舒服，很流畅，物流和快递都很给力，下次还来,2017-12-05 02:22:49,0,0,5
a***1,银牌会员,还不错，颜色好看，给老妈买的，运行速度现在够快，也便宜。,2017-12-17 11:48:56,0,0,5
李***菊,PLUS会员,手机不错，支持华为，在京东买的东西放心,2017-12-01 09:02:04,0,0,5
