名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
9***x,钻石会员,这次无论是荣耀还是京东都很给力，比上次抢P10顺利得多。发货速度那更是没得说！说实话经过我自己对比，除了拍照以外，真没觉得比P10差太多。至于闪存的问题，不玩游戏的我真的觉得没太大关系。手感是真的不错，一开始还担心背面的弧形会有点丑，可看到真机后觉得毫无违和感，并且拿着很舒服。奶奶灰的颜色还是很漂亮，很炫至很特别。感觉还是荣耀比华为性价比高，更真诚！个人其实还很想看看蓝色和黑色版本的，不知道以后会不会有更适合女性的颜色，我给母后大人也买一部！,2017-06-25 15:03:12,3,1,5
泪***吹,金牌会员,机器到手话不多说开箱上图，先说说外观继承荣耀8的外观还是非常美丽荣耀可以说是手机行业中颜值非常高的一位玻璃后盖带着光线波纹非常吸晴夏日太阳光下一定是装逼神器，手机开箱全家福这次配件多了一个手机壳非常贴心，再说说性能方面搭载麒麟960处理器EMUI5.1系统1080FHD屏幕后置1200+2000万像素虽然是数码变焦略有遗憾但日常拍照也是比较清晰的配置方面可以说是很不错了与华为P10相同王者荣耀高画质没毛病，还有一点这次音质方面进步非常大本人音乐发烧友很满意！店家发货也还是比较及时的，至于官网旗舰店就没去抢过太麻烦抢不到，总体来说非常满意。,2017-06-30 08:19:43,0,0,5
失***心,银牌会员,手机没毛病。颜值很高我就觉得这快充速度不是很快。可能是为了安全吧。理解一下。各方面性能目前来说还不错用段时间再来评论。送了一堆东西美滋滋。,2017-10-05 19:27:29,0,0,5
小白的1314,银牌会员,这部手机外观非常好看，我个人喜欢黑色的特别好看，真的能当镜子用，送的东西也非常多。店家非常好，我之前也是用华为的这次在买一次，也是比较喜欢华为产品。,2017-08-27 15:39:10,3,1,5
人***囝,PLUS会员,急用机没等到1111上了，很不错的机子，支持华为，支持国产，用了7年的安卓机子，这个应该是最满意的，希望华为越做越好，打造高端品牌形象，同价位不想上米，虽然配置高，不玩游戏关系不大,2017-12-17 16:57:05,0,0,5
j***4,银牌会员,买的非常值，同事都说比苹果还上档次，国产手机中的精品，拍照超清晰，以后就华为了,2017-07-06 15:53:08,4,0,5
荧***空,银牌会员,到货够快，东西也不少，用了几天没有卡顿非常流畅，就是以前用小屏用惯了，换了大点的不太顺手，总的来说还不错!,2017-07-08 06:49:08,0,1,5
喵***东,金牌会员,手机是帮我朋友买的，手机很不错朋友很满意很赞！很值得入手。朋友再也不用担心玩王者农药卡啦！,2017-07-10 12:42:53,1,0,5
A***丶,金牌会员,前天买的，昨天到的，快递非常快，第一次买华为的，手感和苹果一样很不错，界面也非常棒，非常喜欢！！！,2017-07-10 18:56:59,0,0,5
龙***翔,银牌会员,华为荣耀，到了就晒图，服务，杠杠的。卖家的解释和卖家的服务不用说，非常好，京东的快递也是耐心，我改地址都给我送。,2017-07-17 16:34:11,3,1,5
L***7,金牌会员,很好！！！！手机很喜欢，很漂亮，非常满意，第一次用华为，满意！！！,2017-07-27 17:52:11,1,0,5
玉***客,PLUS会员,除了发货有点慢，其他都还不错！至于质量问题肯定要慢慢用才知道，目前感觉不错！,2018-01-07 20:08:17,0,0,5
