名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
无***v,银牌会员,实操体现一般，续航也没想象那么给力，一天一充，品质与荣耀6puls不可同日而语。唯一就是夜景的解析力比较满意，但白天拍照的表现和微距表现不及荣耀6puls，屏幕试过断触,2018-01-08 08:54:57,0,1,3
y***n,铜牌会员,手机昨天到的刚开机就没电了到还没使用，充完电后拔下手机，充电器竟然呲呲的响，不知道是质量问题还是产品就这水平，有点失望了，物流还可以,2018-01-26 15:13:00,0,1,3
黑***嘉,钻石会员,生产日期是一年前，好在手机没啥问题，下单时明明可以选纸质发票，京东就是不给，还说只能给电子票，耍流氓！,2018-02-01 21:04:51,0,1,3
j***2,银牌会员,这就是我在京东买的麦芒5就是这个样子 然后什么样子的手机都发过来烂的你们自己看一下，京东怎么会发这种货出来呢 真的太差劲了,2018-02-07 20:34:41,2,1,1
j***z,金牌会员,机子也用了好几天了，感觉屏幕有点不灵，有时想划左右，却是上下的划动,2018-01-03 19:44:17,0,1,3
j***o,金牌会员,送货速度一如既往的快，但手机不好，1.待机时间太一般，2.屏幕颜色发红，拖影严重，反应迟钝，经常卡屏，3.照相颜色鲜艳，红色过于鲜艳，和实际比较失真太过，4.外放音质发闷，5.数据线上有污垢，是新货吗？值得怀疑，6.WiFi信号让人无语，7.有一点很疑惑，为啥2018.02.08京东下的单，2018.02.08收到，正常保修应该到2019年，可是华为官网系统显示保修到2018.4.1。这就让人很吃惊了，难道我这是二手机？希望京东予以答复解决。,2018-02-15 08:59:48,0,1,1
Y***2,PLUS会员,好?,2018-03-05 18:57:08,0,0,5
j***知,银牌会员,手机用着还不错，就是收到货的过程很艰辛,2018-02-04 14:18:28,0,1,3
j***1,金牌会员,华为手机希望能够用到三年时间才暴。,2018-02-05 14:16:15,0,0,3
j***1,钻石会员,儿子说不好用，应该还行吧,2018-03-03 09:36:00,0,1,3
超***车,银牌会员,刚买完就降价100元?,2018-01-17 12:26:43,0,1,3
j***b,金牌会员,前一天晚上买1299，第二天早上就是1199，掉价掉得这么快，以后我们买东西该什么时候买，买了又担心掉价，如果第二天早上要有活动价格优惠什么的，为什么不告之一下，这不是欺骗消费者吗？,2018-01-08 08:39:54,0,1,2
j***o,金牌会员,听身边的朋友推荐买的，手机质量一般，同等价位的手机没有小米和vivo的好，价格波动大频率高，京东方面和售后也不给力，绝对不会再买，建议想入手的各位，慎重,2018-01-01 11:34:53,0,1,2
静***h,银牌会员,卖家不给开发票，无语……,2018-01-04 15:40:49,0,1,2
A***d,金牌会员,买贵了，麦芒5(3G+32G)的也就988元，京东竟买1199元，只能怪自已没有货比三家。,2018-01-04 22:47:55,0,1,2
j***e,银牌会员,这手机上无线网不行，同样的网速这个手机慢的不能在慢了。感觉买后悔了。,2018-01-03 20:31:52,0,1,2
j***o,PLUS会员,网络有时掉线，大概二天一次，关机后重启，,2018-02-04 20:22:24,0,1,2
航***了,钻石会员,不好用 卡的不行 感觉像是翻新的 屏幕色彩有花的地方,2018-02-06 22:18:16,0,1,2
L***n,PLUS会员,手机挺好，很满意，只是有一点很疑惑，为啥2018.02.04京东下的单，2018.02.06收到，正常保修应该到2019年，可是华为官网系统显示保修到2018.4.1。这就让人很吃惊了，难道我这是二手机？希望京东予以答复解决。,2018-02-15 00:46:13,0,1,1
p***j,铜牌会员,手机冲电线是坏的，手机无法正常冲电,2018-02-14 16:38:22,0,1,2
常***额,银牌会员,手机一般，20180106买的，保修期到20180401。  不解释,2018-01-06 15:06:41,2,1,1
j***f,银牌会员,手机拿回来才开始用就各种不正常，感觉质量有问题，然后打电话有回音，那种反复重复的回音，免提的话还会有很尖锐的声音。。虽然便宜很多，但是真的便宜没好货。。本来还比较信任京东的，总之，很失望的一次购物,2018-01-18 19:38:03,1,1,1
l***1,金牌会员,手机没谁了！好看不好用！无线连不上！我只能半个流量卡！对付用！不知道什么原因！各种升级！机器太老了！便宜懒得退了！处理太慢了！等不起！又在当地买了两部华为手机都好使！以后不再网上买了！不靠谱,2018-01-16 11:15:48,1,1,1
1***5,银牌会员,快递慢的不行，手机质量差差差，用了两天就卡卡卡，每天都要恢复出厂，耳机孔用了三天就坏了，刚开始没声音，后来居然连耳机都插不进去了！！！！！！！！不应该相信京东，对客服只想说，我要找强哥诉苦,2017-12-31 10:22:09,1,1,1
b***w,金牌会员,"第一次评价一个东西，真的超级差劲，太卡了！流量与wifi
转换超卡，不是我wifi慢，别的手机都好！多开两个应用就没得玩了，才买这么一点久！",2018-01-26 18:11:55,0,1,1
j***8,金牌会员,京东太过分了吧，现在的价比双十二便宜好多！有这么玩的吗！！！再不在京东买电子产品。男朋友买的苹果手机一段时间就出问题了，肯定是翻新机。太过分了！,2017-12-30 16:17:17,1,1,1
j***y,银牌会员,不错,2018-03-08 15:50:36,0,0,5
y***1,银牌会员,不错,2018-03-07 08:33:10,0,0,5
j***v,钻石会员,很好,2018-03-01 19:52:19,0,0,5
小***咳,金牌会员,可以,2018-03-01 20:16:17,0,0,5
阿***Y,PLUS会员,送货时间大长，其他的还可以。。,2018-03-07 16:08:06,0,1,1
安***侠,银牌会员,"那摄像头卡到一B,本来买来最大功能是摄影和电话，",2018-01-01 01:20:29,0,1,1
j***f,银牌会员,刚刚拿到货很轻一滑，碎屏了，无语……,2018-03-09 23:45:21,0,0,1
j***0,银牌会员,手机真心不怎么样，以后买电器类还是到实体店买为好,2017-12-23 15:43:56,0,1,1
s***9,金牌会员,差价补贴说什么也不给,2018-03-04 10:59:10,0,1,1
j***d,铜牌会员,不舒服的一次购物,2018-02-22 14:40:04,0,1,1
静***休,金牌会员,手机才用多久就感觉慢了,2017-12-21 09:28:04,0,1,1
j***a,银牌会员,为什么没有发票,2018-01-24 23:07:33,0,1,1
j***5,银牌会员,差评！帮别人买的，周六人家收到手机发现屏幕在全黑的情况下有坏点！遂联系客服。客服态度就是要找华为售后鉴定，，客服一看就是不合格！不专业！不是可以退货吗？扯那些没用的！我买手机的时候钱是交给他的？消费者谁有时间和你耗？带着嫌麻烦的态度，人家叫我别退了！我知道是怕我麻烦！谁他么高兴买个新手机还有个坏点？垃圾二?东！老刘整天催牛b，的确可以免费还！但谁有时间和你耗？建议以后别再这儿买了，我这也是最后一次！下次实体店吧！,2017-12-19 13:25:55,1,1,1
j***c,银牌会员,不,2017-12-29 08:20:47,0,1,2
7***q,银牌会员,绝对的差评，收到手机后就联系卖家，产品的包装清单里注明产品含有耳机和卡针，但是实际收到的货物里面没有耳机和卡针。联系客服后，四天没有任何回复。没有任何的保障。真的是一星都不想给～如果不是手机送人的，已经给使用，不好再要回来，真的是要立马退货～太气人～垃圾售后～超级垃圾,2018-03-02 07:59:36,0,1,1
j***s,铜牌会员,差评差评差评，手机耗电太快，没用自己都能耗电特别多。换货还要等好久的时间。我也是醉醉的了。。。。,2018-02-24 08:57:13,0,1,1
J***5,金牌会员,差评，电池太差劲了，充满电不动它30小时不到就没电了，玩下QQ微信完得更快！,2018-01-27 11:42:04,0,1,1
j***p,银牌会员,速度超快，手感不错，点赞,2018-02-25 12:06:48,0,0,5
y***5,铜牌会员,确实不错,2018-02-25 11:20:56,0,0,5
j***o,银牌会员,我一直都在买京东的商品，货很正品，值得信赖。,2018-02-25 07:28:15,0,0,5
j***e,银牌会员,的确烦你们发什么快递什么时候发货广州番禺哪，人。广州番禺区,2018-02-24 21:34:53,0,0,5
j***x,银牌会员,好,2018-02-24 21:31:04,0,0,5
v***8,PLUS会员,国货太强大了，第一次买华为，一点不输苹果，买给老人用的，性能足够好了，外观也很漂亮,2018-02-24 18:30:24,0,0,5
c***c,钻石会员,买给老爸的，还不错??,2018-02-24 17:56:45,0,0,5
j***s,铜牌会员,差评差评差评，手机耗电太快，没用自己都能耗电特别多。换货还要等好久的时间。我也是醉醉的了。。。。,2018-02-24 08:57:13,0,1,1
信***嘛,银牌会员,给老爸买的，目前还不错，老人还有很多功能需要摸索,2018-02-23 22:51:16,0,0,5
Q***e,铜牌会员,今天刚收到货，帮老妈买的，用了一会很好用，这个价格我觉得比较值，挺好用的，就是没有送什么礼品比较可惜了总体来说还是好评的,2018-02-23 20:57:14,0,0,5
j***v,金牌会员,屏幕反应不错，图片清晰，操作系统像素都不错，就是颜色单一，性价比很高,2018-02-23 20:13:47,1,0,5
jd_4fcafbfbacd38,金牌会员,不错,2018-02-23 19:53:29,0,0,5
j***5,PLUS会员,手机还可以，暂无问题,2018-02-23 17:20:31,0,0,5
j***c,铜牌会员,不错不错，物流也很好。东西也不错，还有护眼模式,2018-02-23 16:57:26,0,0,5
j***2,银牌会员,和想象的一样,2018-02-23 16:18:24,0,0,5
