名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***z,金牌会员,手机不错  诺基亚老牌子值得信赖,2018-02-10 09:30:22,1,0,5
哭笑双面人,银牌会员,续航十分不错，扬声器声音还可以，外观好看，机身偏厚，分辨率很低，上网功能基本鸡肋，有附送耳机是个意外，像素低，可以玩三个游戏。总有，是一款合格的智能机！,2017-10-30 20:16:22,1,2,3
j***v,银牌会员,挺不错的、要是按键能稍稍大点、字能稍稍大点就好了,2017-08-08 07:58:36,2,0,5
方***至,金牌会员,给老人买的手机，上一个又坏了，现在诺基亚也就一年，之前都是买最小的那种，这次买的带摄像头的，哈哈,2017-09-04 11:04:37,2,0,5
c***8,PLUS会员,这机器和鼎盛时期的诺基亚，还是有差距。机身很轻薄，做工用料档次感不强，看着应该是诺基亚授权给小厂商代工贴牌而已，没有大厂出来的档次感了。这机器是给老人用的，不求功能强大，只求稳定好用，而且就算贴牌，它也是诺基亚，这就足够了。,2018-01-10 14:44:09,1,0,5
t***r,钻石会员,做备用机子用。诺基亚作为一代情怀产品还是值得纪念的。可拆卸电池，换装很方便。不像现在的智能机，集成度很高，电池换装麻烦。声音也比较响亮。,2017-08-20 19:51:31,2,0,5
天***仙,PLUS会员,给老爸买的，没法用智能机，只能买老式手机了，还好有诺基亚，虽然此诺基亚非彼诺基亚了，不过使用了几天感觉也很不错,2017-09-13 17:21:57,2,0,5
有***6,钻石会员,在工地用挺好，性价比高，耐用,2017-08-20 16:40:59,0,0,5
j***c,银牌会员,还不错，适合老人用,2017-08-05 11:26:13,1,0,5
y***g,金牌会员,高颜值的备用小手机，手感不错，具体功能使用之后再来评价。京东还是靠点谱的！,2017-10-11 12:52:47,0,0,5
旅***明,PLUS会员,说实话，比较失望，作为功能机，系统简单是很正常的，可是这也太简单了吧？设置24小时制，没有；文件管理没什么用，连铃声的文件夹都没有；上下左右快捷键设置，貌似也没有。按键反馈也比较一般，偏软。总体来说，完全没有以前的手感，如果诺基亚没什么态度做功能机的话，建议还是不要做了，这是在砸自己的招牌。唯一值得表扬的只有快递，真快。,2017-09-05 00:59:23,2,0,3
j***v,金牌会员,快递包装很好，快递速度可以，诺基亚，看中以前的能砸核桃，使用效果一般。中间的大功能键，跟上下左右键很容易误按。说明书说能支持32G的扩展卡，我之前有个64G的卡也能支持，要么我买个假的扩展卡，要么买了个假的手机……?,2018-01-17 15:23:20,1,0,5
馮***i,银牌会员,收到货了，打电话语音清晰，信号也满格，摸上去呢手感也不错，就是轻了点和上下左右按键有点小，经常按不到，希望电耐用吧?,2017-11-14 11:39:24,0,0,5
j***0,钻石会员,很好，很漂亮，就是开机没有那个大手牵小手，有点可惜！,2017-08-07 20:00:38,5,0,5
p***5,PLUS会员,还可以，就是容易脏！,2018-02-23 12:55:34,0,1,3
guangjilong,银牌会员,我觉得怀旧是次要的，质量始终是第一。信号不好，难道是联通的信号不行？,2017-11-10 22:45:38,0,1,3
小***耶,金牌会员,这个很强大啊，前置摄像头竟然有闪光灯，而且还标配耳机，试问现在的手机企业有几家能做到？关键是价格那么便宜！当个老年机用绰绰有余了，而且这个不怕跑流量老人用着不担心乱扣费问题！,2018-02-13 14:50:39,0,0,5
j***模,钻石会员,给学生用的，目前看还不错。用过一段时间在追评吧,2018-03-05 08:41:41,0,0,5
