名字,会员级别,评论内容,评论时间,点赞数,评论数,评价星级
j***3,铜牌会员,什么都没有 就一充电器    你们说充电器是礼品 ，荬手机不给充电器还卖毛线的手机差,2017-12-09 14:20:48,2,3,1
j***4,银牌会员,用了两天起初还好  但是才发现耳机孔是坏的  真是醉了   一星都不想给,2018-02-25 20:46:54,0,0,1
我***宇,银牌会员,充电线那个小插头手机里有些松下！充电线是不是原装？,2018-02-22 08:05:14,1,0,1
王***旺,银牌会员,手机死难用下载两个app就卡的要死，谁买谁上当受骗,2018-02-22 18:10:43,0,0,1
j***群,金牌会员,做工粗糙，充电插头与手机连接口太松！反应顿挫,2018-03-01 09:34:35,0,0,1
D***D,银牌会员,刚拿到，还不知道好用不？关键是没耳机和发票。,2018-02-22 16:59:30,0,0,1
S***B,银牌会员,耳机不配有。独有裸机一台。差差差已,2018-03-01 09:31:33,0,0,1
f***m,铜牌会员,不顺畅，后台切换软件延迟!,2018-03-07 13:54:52,0,0,1
韩霂,铜牌会员,手机摔了，膜不烂屏幕却烂了,2018-03-06 11:22:13,0,0,1
周***初,银牌会员,买回来开关按键就不好了妹的,2018-02-26 18:51:29,0,0,1
j***e,铜牌会员,快递真慢，等了11天才到,2018-03-07 12:52:02,0,0,1
j***s,金牌会员,售后服务极差，物流超烂,2018-02-25 23:36:50,0,0,1
t***5,PLUS会员,太垃圾了 以后不在这买,2018-02-24 07:42:02,0,0,1
倾***醉,铜牌会员,说了给的赠品都没有,2018-03-02 11:56:00,0,0,1
阳***8,银牌会员,手机有点卡,2017-12-27 09:37:19,0,1,2
f***方,银牌会员,不错,2018-03-07 21:04:29,0,0,5
安***8,钻石会员,不错,2018-03-05 19:56:13,0,0,5
j***x,银牌会员,可以,2018-03-05 14:45:06,0,0,5
守***9,银牌会员,很好,2018-03-05 13:18:51,0,0,5
j***1,银牌会员,耳机都没有,2018-02-24 15:14:42,0,0,1
s***s,银牌会员,货都没收到~,2018-02-23 11:42:27,0,0,1
A***L,银牌会员,还不错,2018-01-16 09:35:25,0,1,2
j***u,银牌会员,好,2018-03-07 07:44:28,0,0,5
j***7,铜牌会员,有一点是不行的啦，快手直播的照自己全是黑黑的，差评,2018-01-30 10:58:54,0,0,3
j***t,铜牌会员,一个月不到 屏幕碎了 还不保修 差评,2018-01-04 15:12:41,1,1,2
j***s,银牌会员,真的一颗星都不想给   不是说手机怎么样   就这店家这服务   我真的是   不想说    填错了下地址  半年没个回复   自己掏钱转运   物流公司没说什么    店家还不同意让我自己改收获地点   哇   第一次购物这么闹心   也是第一次给差评   没得商量。,2018-03-01 23:29:14,0,0,1
t***M,铜牌会员,差评   刚买的手机自带软件？这个我就不怎么建议可是怎么新手机玩游戏就卡得要命？我朋友同样的手机比我好多了  吐槽我   说我买了一部烂手机。。。,2018-02-28 21:20:40,0,0,1
j***p,金牌会员,十个差评，一号买的十号才到货。**生气,2018-02-11 18:53:49,1,0,1
j***k,铜牌会员,今天收到了手机了打开试了试很好用质量很好内存也大玩一会非常快很好用值得买手机外观也很好看,2018-03-03 16:50:36,0,0,5
j***r,PLUS会员,给父母买的 挺好的,2018-03-03 16:26:46,0,0,5
j***k,银牌会员,特垃圾的手机电池一点也不受用，最可笑的是一边充电一边玩电量越来越少，资讯客服的回答大家看图片,2018-03-03 15:52:30,0,0,5
j***o,铜牌会员,在京东上第一次买东西，感觉自己有种上当受骗的感觉，说好的送充电宝呢，也没见到，还有就是手机很轻，不像正品，自我感觉还不如上的好呢。也许以后在也不会在京东买东西了，京东伤透我的心。,2018-03-03 15:09:06,0,0,1
j***l,银牌会员,全新手机很漂亮，包装完美，好评5分。用后再追评。,2018-03-03 15:00:06,0,0,5
g***i,PLUS会员,像素不够，其他没有什么问题！,2018-03-03 09:02:08,0,0,5
柏***秋,银牌会员,屏幕显示效果一般般，还好电池耐用，照相不行,2018-03-03 06:26:31,0,0,3
左***莲,银牌会员,手机真的挺不错的，这个钱花的还是挺值得。,2018-03-03 03:02:24,0,0,5
j***x,银牌会员,太小了，不符合大小，手机屏幕看着很别扭。,2018-03-03 02:12:56,0,0,3
j***2,金牌会员,一般般,2018-03-03 00:59:12,0,0,5
荷***單,铜牌会员,给我给荣耀8的钢化膜,2018-03-03 00:10:51,0,0,5
N***V,铜牌会员,东西不错，物流挺快，给个好评……,2018-03-02 23:39:25,0,0,5
j***c,银牌会员,不错,2018-03-02 23:07:29,0,0,5
j***1,铜牌会员,手机收到了，玩游戏一点都不卡，物流也很快。,2018-03-02 22:30:15,0,0,5
j***c,银牌会员,信号很好,2018-03-02 21:21:32,0,0,5
阿***佳,铜牌会员,手机很棒，这个价格可以说是物美价廉了，值得购买哦,2018-03-02 20:13:51,0,0,5
j***2,铜牌会员,物流很快 手机很流畅,2018-03-02 20:03:41,0,0,5
有***贝,银牌会员,目前正在使用，没有发现什么不好，就是物流太慢了,2018-03-02 19:17:37,0,0,5
闲***堂,PLUS会员,送给老年人挺合适，性价比高,2018-03-02 19:13:11,0,0,5
Y***6,金牌会员,刚收到还没用，看着挺好的，跟图片上一样。,2018-03-02 18:46:52,0,0,5
s***X,铜牌会员,可以可以，真的不错。不卡，运行快,2018-03-02 17:49:55,0,0,5
r***y,银牌会员,都差不多啊一分钱一分货,2018-03-02 17:00:21,0,0,5
l***9,银牌会员,手机性价比和颜值都不错，喜欢,2018-03-02 16:56:13,0,0,5
阿***0,银牌会员,给老妈买的，她说好用,2018-03-02 16:06:48,0,0,5
尼***基,银牌会员,东西不错，给力，少说话，配张图。,2018-03-02 14:57:01,0,0,5
傻***个,钻石会员,不错,2018-03-02 14:45:38,0,0,5
罗***6,铜牌会员,刚拿到，用用再说。,2018-03-02 14:38:22,0,0,5
杜***杰,银牌会员,挺好的  一点也不卡   挺好用,2018-03-02 12:46:13,0,0,5
万***阿,银牌会员,拍照非常清晰，电池非常强大，续航能力很强,2018-03-02 12:40:28,0,0,5
倾***醉,铜牌会员,说了给的赠品都没有,2018-03-02 11:56:00,0,0,1
j***4,铜牌会员,手机不错，有点费电,2018-03-02 10:37:12,0,0,5
我***你,PLUS会员,性能不错，适合这个价钱信赖华为,2018-03-02 10:34:15,0,0,5
j***8,PLUS会员,还可以吧。就不知电池使用多久了,2018-03-02 10:32:37,0,0,5
q***5,银牌会员,快递快...质量好....,2018-03-02 10:28:03,0,0,5
卍***卐,铜牌会员,不错，除了拍照不太清楚和网络不稳定外，其他的可以接受。,2018-03-02 10:00:10,0,0,5
j***b,银牌会员,不错,2018-03-02 09:50:13,0,0,5
j***2,银牌会员,手机不错有点黑到发光，性能还要用才知到大致上是不错，主要的还是便宜，不到千元机也没什么挑剔的,2018-03-02 09:04:04,0,0,5
j***f,银牌会员,挺好上次在这里买过手机非常好这些其他店铺不看就选这里买了给我妈用哈哈,2018-03-02 09:02:56,0,0,5
女***_,铜牌会员,手机各方面性能都不错。手感很好，操作很方便，就是机身带的软件太多了。手机非常好用,2018-03-02 08:33:43,0,0,5
oaJUHGJhYEuA,银牌会员,样式不错，质量怎么样只有等一段时间看看。,2018-03-02 08:31:47,0,0,5
j***x,金牌会员,挺好的一款，性价比不错的哦！,2018-03-02 08:20:03,0,0,5
N***D,金牌会员,暂时没什么问题！,2018-03-02 08:03:27,0,0,5
j***j,金牌会员,666，买回去，家里人非常喜欢，第一次买的,2018-03-02 06:47:49,0,0,5
快***越,银牌会员,手机还不错，没发现卡顿现象，包装很完整,2018-03-02 00:52:31,0,0,5
飞***哥,PLUS会员,非常出乎意料，下次还会来的~ 好卖家，继续关注！,2018-03-01 23:40:59,0,0,5
j***s,银牌会员,真的一颗星都不想给   不是说手机怎么样   就这店家这服务   我真的是   不想说    填错了下地址  半年没个回复   自己掏钱转运   物流公司没说什么    店家还不同意让我自己改收获地点   哇   第一次购物这么闹心   也是第一次给差评   没得商量。,2018-03-01 23:29:14,0,0,1
小***0,PLUS会员[试用],帮我老弟买的，希望能耐用好用一点吧！,2018-03-01 20:04:59,0,0,5
j***4,银牌会员,不错?，老板还送了钢化膜和机壳，谢谢老板！,2018-03-01 19:48:28,0,0,5
恻***4,铜牌会员,服务态度不错，有机会还来,2018-03-01 19:43:28,0,0,5
j***w,银牌会员,手机实物和图片一样，手感挺好，质量等后期用了再评论,2018-03-01 19:40:22,0,0,5
家***e,金牌会员,给老人买的，挺好的,2018-03-01 19:33:42,0,0,5
